label,area,perimeter,equivalent_diameter,eccentricity,solidity,mean_intensity,intensity_std,image_name,snr_raw,snr_denoised
8,1621.0,158.22539674441617,45.430400636750925,0.3025403677595757,0.9512910798122066,0.42944200505618657,0.09118569654254342,11500X106.png,4.311088563829532,4.376870068638712
9,1158.0,130.46803743153546,38.39806496170502,0.24481762166280446,0.9554455445544554,0.4540892004470181,0.0756765213773911,11500X106.png,4.311088563829532,4.376870068638712
10,1188.0,137.0538238691624,38.89226888657144,0.48569959483521574,0.9317647058823529,0.4456922162804516,0.0733998530490893,11500X106.png,4.311088563829532,4.376870068638712
11,1010.0,120.42640687119284,35.86045091995518,0.24198907149538376,0.957345971563981,0.47240147544166183,0.05888188011203795,11500X106.png,4.311088563829532,4.376870068638712
12,603.0,109.00609665440987,27.70854462932514,0.9131286129058426,0.9741518578352181,0.35558807270835363,0.11942299667799965,11500X106.png,4.311088563829532,4.376870068638712
13,488.0,102.69848480983498,24.926710529686012,0.920658169872441,0.9475728155339805,0.44255062680810026,0.09120749981264288,11500X106.png,4.311088563829532,4.376870068638712
14,357.0,83.83452377915606,21.320096563347295,0.9064749548863282,0.9444444444444444,0.47089580930411384,0.051247049221326134,11500X106.png,4.311088563829532,4.376870068638712
1,3853.0,237.82337649086284,70.04135896643199,0.19805250456727821,0.9700402819738168,0.29178791163493695,0.15802505145921625,11500X107.png,4.311088563829532,4.376870068638712
2,3390.0,226.89444430272832,65.69841745926763,0.491288036979569,0.9573566789042643,0.2972398634970212,0.16491903928043405,11500X107.png,4.311088563829532,4.376870068638712
3,2992.0,210.75230867899734,61.72141215046531,0.1529765381014134,0.9689119170984456,0.33479474677571563,0.13741859282242558,11500X107.png,4.311088563829532,4.376870068638712
4,1682.0,166.08326112068525,46.27730452656619,0.7583255530349443,0.9627933600457927,0.3402974983096687,0.12368859078126233,11500X107.png,4.311088563829532,4.376870068638712
5,2050.0,174.12489168102786,51.08953969950291,0.3802697007332683,0.9633458646616542,0.3910014347202295,0.10465691993365742,11500X107.png,4.311088563829532,4.376870068638712
6,1828.0,162.95331880577402,48.243982917830046,0.37014090730548826,0.9692470837751855,0.4157227442399279,0.10338059647450522,11500X107.png,4.311088563829532,4.376870068638712
7,1642.0,152.46803743153546,45.723728330650566,0.272267748079026,0.9704491725768322,0.39506102075422134,0.10622427597002597,11500X107.png,4.311088563829532,4.376870068638712
8,1621.0,158.22539674441617,45.430400636750925,0.3025403677595757,0.9512910798122066,0.42944200505618657,0.09118569654254342,11500X107.png,4.311088563829532,4.376870068638712
9,1158.0,130.46803743153546,38.39806496170502,0.24481762166280446,0.9554455445544554,0.4540892004470181,0.0756765213773911,11500X107.png,4.311088563829532,4.376870068638712
10,1188.0,137.0538238691624,38.89226888657144,0.48569959483521574,0.9317647058823529,0.4456922162804516,0.0733998530490893,11500X107.png,4.311088563829532,4.376870068638712
11,1010.0,120.42640687119284,35.86045091995518,0.24198907149538376,0.957345971563981,0.47240147544166183,0.05888188011203795,11500X107.png,4.311088563829532,4.376870068638712
12,603.0,109.00609665440987,27.70854462932514,0.9131286129058426,0.9741518578352181,0.35558807270835363,0.11942299667799965,11500X107.png,4.311088563829532,4.376870068638712
13,488.0,102.69848480983498,24.926710529686012,0.920658169872441,0.9475728155339805,0.44255062680810026,0.09120749981264288,11500X107.png,4.311088563829532,4.376870068638712
14,357.0,83.83452377915606,21.320096563347295,0.9064749548863282,0.9444444444444444,0.47089580930411384,0.051247049221326134,11500X107.png,4.311088563829532,4.376870068638712
1,3671.0,252.26702730475878,68.36711467308521,0.7725344778738303,0.9696249339672478,0.23208187115761586,0.16389945905712253,11500X108.png,5.252980389783631,5.323658948005634
2,2945.0,208.40916292848974,61.23471612774125,0.26746663476479043,0.9621038876184254,0.3736103066014182,0.1058471905675805,11500X108.png,5.252980389783631,5.323658948005634
3,2767.0,208.651803615609,59.355318382451586,0.6439458194874931,0.9571082670356278,0.398044176109186,0.09820384133277137,11500X108.png,5.252980389783631,5.323658948005634
4,3270.0,239.37972567696687,64.52513704971096,0.7818048336290289,0.9475514343668502,0.38815134616537744,0.10589577713397488,11500X108.png,5.252980389783631,5.323658948005634
5,1363.0,145.25483399593904,41.658438514591815,0.6885310097255921,0.9680397727272727,0.4119718613784472,0.08563248892192955,11500X108.png,5.252980389783631,5.323658948005634
6,1532.0,150.12489168102783,44.16563123667847,0.34111926088442146,0.9629164047768699,0.44589156811549685,0.07019237106630184,11500X108.png,5.252980389783631,5.323658948005634
7,870.0,129.59797974644667,33.282403818227905,0.8855564893492883,0.9497816593886463,0.4303763804372323,0.08170526308108686,11500X108.png,5.252980389783631,5.323658948005634
1,3671.0,252.26702730475878,68.36711467308521,0.7725344778738303,0.9696249339672478,0.23208187115761586,0.16389945905712253,11500X109.png,5.252980389783631,5.323658948005634
2,2945.0,208.40916292848974,61.23471612774125,0.26746663476479043,0.9621038876184254,0.3736103066014182,0.1058471905675805,11500X109.png,5.252980389783631,5.323658948005634
3,2767.0,208.651803615609,59.355318382451586,0.6439458194874931,0.9571082670356278,0.398044176109186,0.09820384133277137,11500X109.png,5.252980389783631,5.323658948005634
4,3270.0,239.37972567696687,64.52513704971096,0.7818048336290289,0.9475514343668502,0.38815134616537744,0.10589577713397488,11500X109.png,5.252980389783631,5.323658948005634
5,1363.0,145.25483399593904,41.658438514591815,0.6885310097255921,0.9680397727272727,0.4119718613784472,0.08563248892192955,11500X109.png,5.252980389783631,5.323658948005634
6,1532.0,150.12489168102783,44.16563123667847,0.34111926088442146,0.9629164047768699,0.44589156811549685,0.07019237106630184,11500X109.png,5.252980389783631,5.323658948005634
7,870.0,129.59797974644667,33.282403818227905,0.8855564893492883,0.9497816593886463,0.4303763804372323,0.08170526308108686,11500X109.png,5.252980389783631,5.323658948005634
1,4911.0,291.4213562373095,79.07515035834193,0.5488608605379709,0.9067577548005908,0.34060392635979253,0.16718254909260513,11500X11.png,4.875722531505986,4.924382083279117
2,4101.0,285.4213562373095,72.26033056220338,0.608212909547241,0.8772192513368984,0.3893062906703769,0.1630879589405728,11500X11.png,4.875722531505986,4.924382083279117
3,3941.0,243.7228714274745,70.83669279265709,0.31728092210593845,0.9607508532423208,0.4079038364901911,0.1273411203321275,11500X11.png,4.875722531505986,4.924382083279117
4,2748.0,202.85281374238568,59.15118146691769,0.3106758847505839,0.9642105263157895,0.4330150983246282,0.11762543454085866,11500X11.png,4.875722531505986,4.924382083279117
5,1787.0,170.26702730475878,47.69988539233334,0.36215020791020675,0.9351125065410779,0.5146669300064738,0.07300259015279949,11500X11.png,4.875722531505986,4.924382083279117
6,1028.0,128.42640687119285,36.17858830838687,0.7507059771459811,0.9688972667295005,0.5040703440909439,0.06624159546284147,11500X11.png,4.875722531505986,4.924382083279117
7,740.0,111.39696961966999,30.695231927842155,0.3588282635015305,0.9035409035409036,0.579311075781664,0.04135795726731112,11500X11.png,4.875722531505986,4.924382083279117
8,890.0,129.25483399593904,33.66278649806482,0.8789016511692652,0.956989247311828,0.5140163031504738,0.07383246419454192,11500X11.png,4.875722531505986,4.924382083279117
9,742.0,123.35533905932738,30.736683981742253,0.8912903493932441,0.9623865110246433,0.5153110300724063,0.06884985235027767,11500X11.png,4.875722531505986,4.924382083279117
1,7389.0,358.3919189857866,96.99467509120342,0.7882042523098272,0.9463370901639344,0.2850867346532604,0.1706637830079082,11500X110.png,4.907671965994561,4.962945131449002
2,3402.0,226.0660171779821,65.81459512288306,0.32008010779701696,0.9618320610687023,0.3756175721317334,0.12782643785176223,11500X110.png,4.907671965994561,4.962945131449002
3,1694.0,156.36753236814715,46.44209070209227,0.3490047806481425,0.9608621667612025,0.4681251012801815,0.07528986993767026,11500X110.png,4.907671965994561,4.962945131449002
4,1730.0,160.71067811865476,46.932977876881324,0.3423713314294656,0.9521188772702256,0.47652499149948996,0.07705260785876238,11500X110.png,4.907671965994561,4.962945131449002
5,1590.0,158.36753236814712,44.99389820996741,0.2909454540270285,0.9453032104637337,0.48425453200147983,0.06765998026694361,11500X110.png,4.907671965994561,4.962945131449002
6,1287.0,144.18376618407356,40.48035689163516,0.7933556975933078,0.9846977811782709,0.45160808690220455,0.0906635862347843,11500X110.png,4.907671965994561,4.962945131449002
7,1352.0,141.63961030678928,41.489997161749,0.3470922848495656,0.9575070821529745,0.5064972734655993,0.05996615782632294,11500X110.png,4.907671965994561,4.962945131449002
8,832.0,112.8111831820431,32.54743156102575,0.31634118388757354,0.9411764705882353,0.5413037330316741,0.032661731910135064,11500X110.png,4.907671965994561,4.962945131449002
9,612.0,123.97665940288701,27.914558950087667,0.9434352378684436,0.95625,0.47419582211969763,0.08442661731528883,11500X110.png,4.907671965994561,4.962945131449002
1,7389.0,358.3919189857866,96.99467509120342,0.7882042523098272,0.9463370901639344,0.2850867346532604,0.1706637830079082,11500X111.png,4.907671965994561,4.962945131449002
2,3402.0,226.0660171779821,65.81459512288306,0.32008010779701696,0.9618320610687023,0.3756175721317334,0.12782643785176223,11500X111.png,4.907671965994561,4.962945131449002
3,1694.0,156.36753236814715,46.44209070209227,0.3490047806481425,0.9608621667612025,0.4681251012801815,0.07528986993767026,11500X111.png,4.907671965994561,4.962945131449002
4,1730.0,160.71067811865476,46.932977876881324,0.3423713314294656,0.9521188772702256,0.47652499149948996,0.07705260785876238,11500X111.png,4.907671965994561,4.962945131449002
5,1590.0,158.36753236814712,44.99389820996741,0.2909454540270285,0.9453032104637337,0.48425453200147983,0.06765998026694361,11500X111.png,4.907671965994561,4.962945131449002
6,1287.0,144.18376618407356,40.48035689163516,0.7933556975933078,0.9846977811782709,0.45160808690220455,0.0906635862347843,11500X111.png,4.907671965994561,4.962945131449002
7,1352.0,141.63961030678928,41.489997161749,0.3470922848495656,0.9575070821529745,0.5064972734655993,0.05996615782632294,11500X111.png,4.907671965994561,4.962945131449002
8,832.0,112.8111831820431,32.54743156102575,0.31634118388757354,0.9411764705882353,0.5413037330316741,0.032661731910135064,11500X111.png,4.907671965994561,4.962945131449002
9,612.0,123.97665940288701,27.914558950087667,0.9434352378684436,0.95625,0.47419582211969763,0.08442661731528883,11500X111.png,4.907671965994561,4.962945131449002
1,5999.0,300.1076477383247,87.39659048765141,0.27625287683963046,0.9711834223733203,0.27492425208122917,0.16016538837186528,11500X112.png,4.169761559338439,4.212070999598231
2,4016.0,254.20815280171308,71.50755213022198,0.725335401317613,0.9628386478062815,0.35498203265369893,0.14238789785749234,11500X112.png,4.169761559338439,4.212070999598231
3,3452.0,232.88834764831844,66.29647734552555,0.5255386381566438,0.955703211517165,0.38377752027809964,0.10274992349402082,11500X112.png,4.169761559338439,4.212070999598231
4,3107.0,213.58073580374355,62.8963851544121,0.49395057302943485,0.9703310430980637,0.3659402866392775,0.12118205591639668,11500X112.png,4.169761559338439,4.212070999598231
5,2258.0,188.8467170879758,53.618792340111476,0.4470012371733661,0.9471476510067114,0.36082252210007115,0.12700466484654574,11500X112.png,4.169761559338439,4.212070999598231
6,1492.0,152.08326112068525,43.585242924008845,0.6286730103413771,0.9675745784695201,0.4456473742311939,0.07563536747903986,11500X112.png,4.169761559338439,4.212070999598231
7,1891.0,173.18986283848344,49.06827874599019,0.410832878648841,0.9403281949278965,0.41156769423792783,0.09254914559120812,11500X112.png,4.169761559338439,4.212070999598231
8,1327.0,139.9827560572969,41.104608936998304,0.4614583504492948,0.9643895348837209,0.484723022592609,0.05849837431327907,11500X112.png,4.169761559338439,4.212070999598231
9,822.0,125.01219330881975,32.35124272377035,0.6680694360702677,0.9092920353982301,0.4362721244215448,0.0953864544218412,11500X112.png,4.169761559338439,4.212070999598231
10,1315.0,141.88225099390854,40.91833331560242,0.3798714267497319,0.9467242620590353,0.4570222918064564,0.06290709845893264,11500X112.png,4.169761559338439,4.212070999598231
1,5999.0,300.1076477383247,87.39659048765141,0.27625287683963046,0.9711834223733203,0.27492425208122917,0.16016538837186528,11500X113.png,4.169761559338439,4.212070999598231
2,4016.0,254.20815280171308,71.50755213022198,0.725335401317613,0.9628386478062815,0.35498203265369893,0.14238789785749234,11500X113.png,4.169761559338439,4.212070999598231
3,3452.0,232.88834764831844,66.29647734552555,0.5255386381566438,0.955703211517165,0.38377752027809964,0.10274992349402082,11500X113.png,4.169761559338439,4.212070999598231
4,3107.0,213.58073580374355,62.8963851544121,0.49395057302943485,0.9703310430980637,0.3659402866392775,0.12118205591639668,11500X113.png,4.169761559338439,4.212070999598231
5,2258.0,188.8467170879758,53.618792340111476,0.4470012371733661,0.9471476510067114,0.36082252210007115,0.12700466484654574,11500X113.png,4.169761559338439,4.212070999598231
6,1492.0,152.08326112068525,43.585242924008845,0.6286730103413771,0.9675745784695201,0.4456473742311939,0.07563536747903986,11500X113.png,4.169761559338439,4.212070999598231
7,1891.0,173.18986283848344,49.06827874599019,0.410832878648841,0.9403281949278965,0.41156769423792783,0.09254914559120812,11500X113.png,4.169761559338439,4.212070999598231
8,1327.0,139.9827560572969,41.104608936998304,0.4614583504492948,0.9643895348837209,0.484723022592609,0.05849837431327907,11500X113.png,4.169761559338439,4.212070999598231
9,822.0,125.01219330881975,32.35124272377035,0.6680694360702677,0.9092920353982301,0.4362721244215448,0.0953864544218412,11500X113.png,4.169761559338439,4.212070999598231
10,1315.0,141.88225099390854,40.91833331560242,0.3798714267497319,0.9467242620590353,0.4570222918064564,0.06290709845893264,11500X113.png,4.169761559338439,4.212070999598231
1,5044.0,288.14927829866735,80.13875631455832,0.4487932617430058,0.9515185813997359,0.2873862947240752,0.16433615511704164,11500X114.png,4.5165293553602535,4.570171303231499
2,2640.0,209.39696961967002,57.97717135304921,0.8083768188904528,0.9785025945144552,0.29827688651218065,0.1345160119548761,11500X114.png,4.5165293553602535,4.570171303231499
3,4993.0,298.2497833620557,79.73258459916289,0.6768643044907399,0.9486984609538286,0.33155751385272714,0.13588259094385896,11500X114.png,4.5165293553602535,4.570171303231499
4,2303.0,187.92388155425118,54.150444795265344,0.42117848091524257,0.9595833333333333,0.40913046069491626,0.08387006871180637,11500X114.png,4.5165293553602535,4.570171303231499
5,1111.0,140.36753236814712,37.61075822422045,0.7126397986830912,0.9010543390105434,0.43716136319514304,0.06895015665849472,11500X114.png,4.5165293553602535,4.570171303231499
6,1642.0,156.95331880577402,45.723728330650566,0.3099078417653977,0.9540964555490994,0.4380931909913782,0.08182763189238437,11500X114.png,4.5165293553602535,4.570171303231499
7,400.0,89.42640687119285,22.56758334191025,0.8455973757783333,0.9049773755656109,0.3993137254901961,0.07772123363426292,11500X114.png,4.5165293553602535,4.570171303231499
8,1447.0,146.22539674441617,42.92292652221864,0.26127368715547966,0.9576439444076771,0.45745491009119615,0.06653515555980764,11500X114.png,4.5165293553602535,4.570171303231499
9,1214.0,137.0538238691624,39.315554266835505,0.3643745791669803,0.9484375,0.4631133507768841,0.05985054872722333,11500X114.png,4.5165293553602535,4.570171303231499
10,922.0,118.32590180780451,34.262616074167774,0.38495319928814925,0.9437052200614124,0.4875632682574115,0.04125799789521961,11500X114.png,4.5165293553602535,4.570171303231499
11,844.0,112.3259018078045,32.78130832893156,0.41595618090005004,0.9451287793952967,0.5016587677725118,0.039445011586599785,11500X114.png,4.5165293553602535,4.570171303231499
12,488.0,89.698484809835,24.926710529686012,0.6941530720887156,0.9330783938814532,0.4704676952748312,0.06358143075245833,11500X114.png,4.5165293553602535,4.570171303231499
13,461.0,104.87005768508882,24.22732816723524,0.9383601638948809,0.9408163265306122,0.45959763514950447,0.06709811845938424,11500X114.png,4.5165293553602535,4.570171303231499
14,3.0,1.0,1.9544100476116797,1.0,1.0,0.5647058823529413,0.0,11500X114.png,4.5165293553602535,4.570171303231499
1,5044.0,288.14927829866735,80.13875631455832,0.4487932617430058,0.9515185813997359,0.2873862947240752,0.16433615511704164,11500X115.png,4.5165293553602535,4.570171303231499
2,2640.0,209.39696961967002,57.97717135304921,0.8083768188904528,0.9785025945144552,0.29827688651218065,0.1345160119548761,11500X115.png,4.5165293553602535,4.570171303231499
3,4993.0,298.2497833620557,79.73258459916289,0.6768643044907399,0.9486984609538286,0.33155751385272714,0.13588259094385896,11500X115.png,4.5165293553602535,4.570171303231499
4,2303.0,187.92388155425118,54.150444795265344,0.42117848091524257,0.9595833333333333,0.40913046069491626,0.08387006871180637,11500X115.png,4.5165293553602535,4.570171303231499
5,1111.0,140.36753236814712,37.61075822422045,0.7126397986830912,0.9010543390105434,0.43716136319514304,0.06895015665849472,11500X115.png,4.5165293553602535,4.570171303231499
6,1642.0,156.95331880577402,45.723728330650566,0.3099078417653977,0.9540964555490994,0.4380931909913782,0.08182763189238437,11500X115.png,4.5165293553602535,4.570171303231499
7,400.0,89.42640687119285,22.56758334191025,0.8455973757783333,0.9049773755656109,0.3993137254901961,0.07772123363426292,11500X115.png,4.5165293553602535,4.570171303231499
8,1447.0,146.22539674441617,42.92292652221864,0.26127368715547966,0.9576439444076771,0.45745491009119615,0.06653515555980764,11500X115.png,4.5165293553602535,4.570171303231499
9,1214.0,137.0538238691624,39.315554266835505,0.3643745791669803,0.9484375,0.4631133507768841,0.05985054872722333,11500X115.png,4.5165293553602535,4.570171303231499
10,922.0,118.32590180780451,34.262616074167774,0.38495319928814925,0.9437052200614124,0.4875632682574115,0.04125799789521961,11500X115.png,4.5165293553602535,4.570171303231499
11,844.0,112.3259018078045,32.78130832893156,0.41595618090005004,0.9451287793952967,0.5016587677725118,0.039445011586599785,11500X115.png,4.5165293553602535,4.570171303231499
12,488.0,89.698484809835,24.926710529686012,0.6941530720887156,0.9330783938814532,0.4704676952748312,0.06358143075245833,11500X115.png,4.5165293553602535,4.570171303231499
13,461.0,104.87005768508882,24.22732816723524,0.9383601638948809,0.9408163265306122,0.45959763514950447,0.06709811845938424,11500X115.png,4.5165293553602535,4.570171303231499
14,3.0,1.0,1.9544100476116797,1.0,1.0,0.5647058823529413,0.0,11500X115.png,4.5165293553602535,4.570171303231499
1,3261.0,221.82337649086287,64.43627980711926,0.3428087350865741,0.9599646747129821,0.31807036215283413,0.1411624066149053,11500X116.png,5.006286556350123,5.0999511946738885
2,2585.0,206.46803743153544,57.370063823743436,0.5996674339520718,0.9563448020717721,0.32907194599309747,0.13143254564588647,11500X116.png,5.006286556350123,5.0999511946738885
3,2314.0,211.77564927611036,54.27961225466857,0.843223675880728,0.9657762938230384,0.26717338620841596,0.16472908952954354,11500X116.png,5.006286556350123,5.0999511946738885
4,2205.0,178.12489168102786,52.985782962423364,0.2890202301492989,0.9679543459174714,0.3627068605219866,0.1107194263878192,11500X116.png,5.006286556350123,5.0999511946738885
5,1837.0,165.98275605729688,48.36259963730748,0.49844693942300594,0.9627882599580713,0.42460533478497553,0.08259922614278084,11500X116.png,5.006286556350123,5.0999511946738885
6,1786.0,166.81118318204312,47.68653716613318,0.6620250342379712,0.9622844827586207,0.41625716355971276,0.07884899409745139,11500X116.png,5.006286556350123,5.0999511946738885
7,1503.0,149.98275605729688,43.74561733176193,0.3479217944944926,0.9579349904397706,0.4132467091959871,0.08513107876317069,11500X116.png,5.006286556350123,5.0999511946738885
8,1532.0,160.95331880577405,44.16563123667847,0.5416617380694309,0.9256797583081571,0.4227691598832745,0.07772201502463241,11500X116.png,5.006286556350123,5.0999511946738885
9,1246.0,141.05382386916236,39.830346128799995,0.47174345155705655,0.9277736411020104,0.45218896547383003,0.06369195329119515,11500X116.png,5.006286556350123,5.0999511946738885
10,738.0,111.14823227814082,30.653723819701746,0.7747001787969694,0.9413265306122449,0.4326797385620915,0.0696583992272487,11500X116.png,5.006286556350123,5.0999511946738885
11,538.0,96.56244584051392,26.17255958188877,0.6759344760648249,0.945518453427065,0.46205991690356435,0.078306551343824,11500X116.png,5.006286556350123,5.0999511946738885
12,363.0,72.04163056034263,21.498510523728477,0.4840230338601507,0.9552631578947368,0.5239129260519634,0.027106416229369858,11500X116.png,5.006286556350123,5.0999511946738885
1,3261.0,221.82337649086287,64.43627980711926,0.3428087350865741,0.9599646747129821,0.31807036215283413,0.1411624066149053,11500X117.png,5.006286556350123,5.0999511946738885
2,2585.0,206.46803743153544,57.370063823743436,0.5996674339520718,0.9563448020717721,0.32907194599309747,0.13143254564588647,11500X117.png,5.006286556350123,5.0999511946738885
3,2314.0,211.77564927611036,54.27961225466857,0.843223675880728,0.9657762938230384,0.26717338620841596,0.16472908952954354,11500X117.png,5.006286556350123,5.0999511946738885
4,2205.0,178.12489168102786,52.985782962423364,0.2890202301492989,0.9679543459174714,0.3627068605219866,0.1107194263878192,11500X117.png,5.006286556350123,5.0999511946738885
5,1837.0,165.98275605729688,48.36259963730748,0.49844693942300594,0.9627882599580713,0.42460533478497553,0.08259922614278084,11500X117.png,5.006286556350123,5.0999511946738885
6,1786.0,166.81118318204312,47.68653716613318,0.6620250342379712,0.9622844827586207,0.41625716355971276,0.07884899409745139,11500X117.png,5.006286556350123,5.0999511946738885
7,1503.0,149.98275605729688,43.74561733176193,0.3479217944944926,0.9579349904397706,0.4132467091959871,0.08513107876317069,11500X117.png,5.006286556350123,5.0999511946738885
8,1532.0,160.95331880577405,44.16563123667847,0.5416617380694309,0.9256797583081571,0.4227691598832745,0.07772201502463241,11500X117.png,5.006286556350123,5.0999511946738885
9,1246.0,141.05382386916236,39.830346128799995,0.47174345155705655,0.9277736411020104,0.45218896547383003,0.06369195329119515,11500X117.png,5.006286556350123,5.0999511946738885
10,738.0,111.14823227814082,30.653723819701746,0.7747001787969694,0.9413265306122449,0.4326797385620915,0.0696583992272487,11500X117.png,5.006286556350123,5.0999511946738885
11,538.0,96.56244584051392,26.17255958188877,0.6759344760648249,0.945518453427065,0.46205991690356435,0.078306551343824,11500X117.png,5.006286556350123,5.0999511946738885
12,363.0,72.04163056034263,21.498510523728477,0.4840230338601507,0.9552631578947368,0.5239129260519634,0.027106416229369858,11500X117.png,5.006286556350123,5.0999511946738885
1,5399.0,293.42135623730945,82.91091786987492,0.42633970538212784,0.9594810733961259,0.3661353409672815,0.15409688210090303,11500X118.png,5.598631667075524,5.683964312242976
2,1905.0,182.65180361560903,49.24958205630262,0.7031121117508555,0.9454094292803971,0.3731665894704338,0.18037100510581017,11500X118.png,5.598631667075524,5.683964312242976
3,1793.0,172.65180361560903,47.77989643888051,0.7659226193836158,0.9552477357485349,0.38177225156654965,0.16703572475238493,11500X118.png,5.598631667075524,5.683964312242976
4,2482.0,188.6101730552664,56.21548318775419,0.2896690158460592,0.9748625294579732,0.46118405460492007,0.09215875236675734,11500X118.png,5.598631667075524,5.683964312242976
5,1597.0,154.71067811865476,45.09283261164744,0.4719220723279106,0.9608904933814681,0.5107272213832308,0.07426646355654026,11500X118.png,5.598631667075524,5.683964312242976
6,1430.0,155.53910524340094,42.67004275802032,0.7372780788474674,0.9231762427372499,0.5522117098587686,0.05006450003740414,11500X118.png,5.598631667075524,5.683964312242976
7,1059.0,127.05382386916237,36.72003101679705,0.41231621861958445,0.9421708185053381,0.5548593752893035,0.047875462341568975,11500X118.png,5.598631667075524,5.683964312242976
8,874.0,112.32590180780451,33.35882734897215,0.49281599071510696,0.9562363238512035,0.5688293624085788,0.048470597794750464,11500X118.png,5.598631667075524,5.683964312242976
9,847.0,124.76955262170048,32.839517267930155,0.8565046853372797,0.9463687150837988,0.5243836377526216,0.07536780883193127,11500X118.png,5.598631667075524,5.683964312242976
10,395.0,85.24873734152916,22.42609239636699,0.8707103548274342,0.9541062801932367,0.5641697691734922,0.049886352759552326,11500X118.png,5.598631667075524,5.683964312242976
11,510.0,108.90559159102153,25.482389366284572,0.936163238316998,0.9392265193370166,0.5440292195309497,0.07150734778585757,11500X118.png,5.598631667075524,5.683964312242976
1,5399.0,293.42135623730945,82.91091786987492,0.42633970538212784,0.9594810733961259,0.3661353409672815,0.15409688210090303,11500X119.png,5.598631667075524,5.683964312242976
2,1905.0,182.65180361560903,49.24958205630262,0.7031121117508555,0.9454094292803971,0.3731665894704338,0.18037100510581017,11500X119.png,5.598631667075524,5.683964312242976
3,1793.0,172.65180361560903,47.77989643888051,0.7659226193836158,0.9552477357485349,0.38177225156654965,0.16703572475238493,11500X119.png,5.598631667075524,5.683964312242976
4,2482.0,188.6101730552664,56.21548318775419,0.2896690158460592,0.9748625294579732,0.46118405460492007,0.09215875236675734,11500X119.png,5.598631667075524,5.683964312242976
5,1597.0,154.71067811865476,45.09283261164744,0.4719220723279106,0.9608904933814681,0.5107272213832308,0.07426646355654026,11500X119.png,5.598631667075524,5.683964312242976
6,1430.0,155.53910524340094,42.67004275802032,0.7372780788474674,0.9231762427372499,0.5522117098587686,0.05006450003740414,11500X119.png,5.598631667075524,5.683964312242976
7,1059.0,127.05382386916237,36.72003101679705,0.41231621861958445,0.9421708185053381,0.5548593752893035,0.047875462341568975,11500X119.png,5.598631667075524,5.683964312242976
8,874.0,112.32590180780451,33.35882734897215,0.49281599071510696,0.9562363238512035,0.5688293624085788,0.048470597794750464,11500X119.png,5.598631667075524,5.683964312242976
9,847.0,124.76955262170048,32.839517267930155,0.8565046853372797,0.9463687150837988,0.5243836377526216,0.07536780883193127,11500X119.png,5.598631667075524,5.683964312242976
10,395.0,85.24873734152916,22.42609239636699,0.8707103548274342,0.9541062801932367,0.5641697691734922,0.049886352759552326,11500X119.png,5.598631667075524,5.683964312242976
11,510.0,108.90559159102153,25.482389366284572,0.936163238316998,0.9392265193370166,0.5440292195309497,0.07150734778585757,11500X119.png,5.598631667075524,5.683964312242976
1,4213.0,250.55129855222071,73.24041372063132,0.38385239078160965,0.9709610509333948,0.3198810404769551,0.175723184553433,11500X12.png,4.526731258155013,4.581312365744221
2,3127.0,217.23759005323592,63.0984948821036,0.34759542030658636,0.9606758832565284,0.4120544028292481,0.1210027012365436,11500X12.png,4.526731258155013,4.581312365744221
3,3123.0,215.4802307403552,63.058124759684326,0.1046826889912596,0.9600368890255149,0.382300829393557,0.12815315788596995,11500X12.png,4.526731258155013,4.581312365744221
4,2334.0,189.33809511662423,54.513678076349514,0.29012684583189885,0.956949569495695,0.434795100559504,0.10583726462225919,11500X12.png,4.526731258155013,4.581312365744221
5,2191.0,176.36753236814715,52.8173062784798,0.32670732752400705,0.9690402476780186,0.43277937373032277,0.11060915270651753,11500X12.png,4.526731258155013,4.581312365744221
6,2142.0,181.6812408671319,52.22335784706608,0.31785066577015947,0.9507323568575233,0.44911480932242176,0.09684308084001286,11500X12.png,4.526731258155013,4.581312365744221
7,2777.0,213.62236636408616,59.4624773763215,0.745177707118313,0.9529855868222374,0.4056754714849569,0.12029358249360382,11500X12.png,4.526731258155013,4.581312365744221
8,1561.0,159.6812408671319,44.581688273680136,0.5116070919421236,0.9269596199524941,0.4682543869565763,0.09069577873513684,11500X12.png,4.526731258155013,4.581312365744221
9,1411.0,144.22539674441617,42.38562253431362,0.22913651863134338,0.9508086253369272,0.43380164255638465,0.10844561382820633,11500X12.png,4.526731258155013,4.581312365744221
10,450.0,101.78174593052023,23.936536824085962,0.9355962827233536,0.8555133079847909,0.47839651416122003,0.08574086582406844,11500X12.png,4.526731258155013,4.581312365744221
11,981.0,125.05382386916237,35.34187308823903,0.42455396938224543,0.9396551724137931,0.5307669245068057,0.05453781434830811,11500X12.png,4.526731258155013,4.581312365744221
12,440.0,79.94112549695429,23.66908109081279,0.5959035377695111,0.962800875273523,0.5644385026737967,0.030160380399704832,11500X12.png,4.526731258155013,4.581312365744221
1,3635.0,240.61017305526642,68.03106455959893,0.6657297796418175,0.9716653301256348,0.4018566766458991,0.14076384497939665,11500X120.png,4.6927205234899825,4.7441157432282175
2,3049.0,239.78174593052023,62.30655962174056,0.7685568614827321,0.9552005012531328,0.36060296207692655,0.16694896739386295,11500X120.png,4.6927205234899825,4.7441157432282175
